#Digilent WaveForms Network Analyzer - Bode
#Device Name: Discovery2
#Serial Number: SN:210321B286D4
#Date Time: 2025-06-01 10:40:33.683
#Start: 1000 Hz
#Stop: 2.5e+07 Hz
#Steps: 1001
#Wavegen: Wavegen C1
#Amplification: 0.01 X
#Settle: 10 ms
#MinPeriods: 16 
#Channel: Channel 1
#Range: 5.49424 V
#Offset: -3.83299e-05 V
#Relative: no

Frequency (Hz),Channel 1 Magnitude (dB)
2031.682316664214,0.09135984220904293
2052.360939685372,0.09756406379341423
2073.250031364225,0.09444106093826699
2094.351733867389,0.09665126338237465
2115.668211164621,0.09677051282867262
2137.201649250725,0.09543385410808543
2158.954256369743,0.09955860690835491
2180.928263241401,0.09505261580471988
2203.12592328985,0.09699631130758819
2225.549512874787,0.09907123090478245
2248.201331524871,0.09819103358505428
2271.08370217355,0.0970295368461255
2294.19897139726,0.09519923359477972
2317.549509656089,0.09338803791674341
2341.137711536855,0.09728506888104894
2364.965995998657,0.09549094479693931
2389.036806620963,0.1015053773128636
2413.35261185419,0.09618662391265416
2437.915905272817,0.09915571017134596
2462.729205831142,0.1009140685871047
2487.79505812157,0.09570778840858772
2513.116032635573,0.09615296917868624
2538.694726027277,0.09907427343268381
2564.533761379772,0.1113553516201295
2590.635788474085,0.0977052985032366
2617.003484060932,0.0974229631464467
2643.639552135202,0.1060908484587644
2670.546724213258,0.1063798672042656
2697.72775961306,0.09592128721448692
2725.185445737111,0.1057174736511213
2752.922598358332,0.09675275654441901
2780.942061908791,0.09448555573562374
2809.246709771412,0.09184938454454633
2837.839444574645,0.09408416873842554
2866.723198490111,0.1185905749228723
2895.900933533315,0.1019027346325104
2925.375641867383,0.07519325450705998
2955.150346109913,0.0868943012605175
2985.228099642951,0.0829178374518926
3015.611986926097,0.1155615495803156
3046.305123812834,0.1037045173084048
3077.310657870039,0.07044275997371005
3108.631768700776,0.07973192566136125
3140.271668270365,0.09091278764078815
3172.233601235753,0.09657893400212067
3204.520845278274,0.08830513337455005
3237.136711439752,0.08606139194348511
3270.084544462052,0.1078356714064402
3303.367723130103,0.09612318243413014
3336.989660618354,0.09160334752383376
3370.953804840829,0.09936136153975537
3405.263638804684,0.0922750828574177
3439.922680967396,0.09093673810853756
3474.934485597588,0.07887677552690527
3510.3026431395,0.09927670759737012
3546.030780581206,0.09614471181198475
3582.122561826546,0.09262449012899347
3618.581688070858,0.1046878355241839
3655.411898180551,0.1057197593468465
3692.616969076497,0.09606153397686429
3730.200716121382,0.09660030448463545
3768.166993510942,0.09790182349589893
3806.519694669221,0.09825294135517788
3845.262752647855,0.09893720823331908
3884.400140529372,0.0979952045171248
3923.935871834664,0.1011700197241643
3963.874000934544,0.096665042348659
4004.218623465529,0.09303956581459244
4044.973876749863,0.1008971818414975
4086.143940219765,0.09801240483964271
4127.733035846061,0.1009091516998673
4169.745428571118,0.09284021371718382
4212.185426746222,0.09479563615788512
4255.057382573412,0.09655909342965509
4298.365692551765,0.09821646013072531
4342.114797928291,0.09582516237796947
4386.309185153349,0.09641594608969242
4430.953386340744,0.0962579659495566
4476.051979732507,0.09781828068574439
4521.609590168359,0.09770514631561875
4567.630889560023,0.09236155160597589
4614.120597370297,0.09772771925532801
4661.08348109704,0.09647705820950969
4708.524356762098,0.09978768558569348
4756.448089405147,0.09282196454929292
4804.85959358264,0.09475310351288604
4853.763833871759,0.09512336919008935
4903.165825379545,0.09488516101663491
4953.070634257211,0.09513527381254368
5003.483378219633,0.09639701269518344
5054.409227070217,0.09627070148784077
5105.853403231019,0.09592984921388842
5157.821182278319,0.0964929021332394
5210.317893483644,0.09175618488997733
5263.348920360249,0.09160991167916638
5316.919701215232,0.09354672080432153
5371.035729707191,0.09307600187805111
5425.702555409618,0.09435440662106472
5480.925784380019,0.1046233005774587
5536.711079734771,0.09646941619648342
5593.064162229922,0.09620867473809513
5649.990810847808,0.09483825623000736
5707.496863389696,0.09071880500486755
5765.5882170745,0.09569876868681043
5824.270829143426,0.09309967825150831
5883.550717471024,0.09339478001336779
5943.433961182179,0.09282978886798021
6003.92670127564,0.08795854453001192
6065.035141253693,0.09141881260727011
6126.765547758384,0.0979454039230828
6189.124251214114,0.09835789083519871
6252.117646476876,0.08689984563661393
6315.752193489956,0.09254546109123643
6380.034417946529,0.09169475280346523
6444.970911958709,0.08384179530068202
6510.568334733727,0.09158969216392979
6576.83341325668,0.08603587347700567
6643.772942980501,0.1035578418682471
6711.393788522748,0.07064474808669645
6779.702884369624,0.0946820823265928
6848.707235587054,0.09428975006706052
6918.413918539111,0.08440605540560751
6988.830081613603,0.09379508191416755
7059.962945955275,0.09659408090259775
7131.819806206162,0.08390325815743142
7204.408031253834,0.06988625515944255
7277.735064986896,0.09220459471445597
7351.8084270585,0.09241109391230769
7426.635713657383,0.08478679941409689
7502.224598286924,0.09133645912389408
7578.582832551989,0.09265750482154653
7655.718246953934,0.08067928346742959
7733.638751693509,0.07814223470736284
7812.352337482205,0.08567253215436298
7891.867076361503,0.09278920542689817
7972.191122530851,0.07920149272045077
8053.33271318373,0.07384456764812435
8135.300169352425,0.08213523242516074
8218.101896761378,0.08988880239791797
8301.746386689121,0.08919255187270803
8386.242216839124,0.07880642315444795
8471.598052219375,0.08081782569457663
8557.822646030994,0.08440889570866932
8644.924840565905,0.0816971706517875
8732.913568113538,0.0805730611276739
8821.797851876903,0.08193579449188955
8911.586806897863,0.08664757397609392
9002.289640991896,0.08766559405616048
9093.915655692368,0.08057019233175383
9186.474247204365,0.07960040578415305
9279.97490736832,0.08831093515465874
9374.427224633338,0.08261887231259354
9469.840885040521,0.08100008274480491
9566.225673216286,0.0692345800309071
9663.591473375709,0.07917765397900144
9761.948270336236,0.0799175907416233
9861.306150541539,0.09209082598245374
9961.675303095904,0.08643439374144071
10063.06602080916,0.06868681767048897
10165.48870125214,0.07517721763544553
10268.95384782298,0.08504982607385093
10373.47207082424,0.08503550108903302
10479.05408855095,0.0804392192809866
10585.71072838984,0.06303333081771419
10693.45292792959,0.07413092958127367
10802.29173608255,0.07330072825033394
10912.23831421776,0.07394946489785378
11023.30393730555,0.07963510768735471
11135.49999507381,0.06909245178355419
11248.83799317595,0.07582803942595148
11363.32955437086,0.08062654470680913
11478.98641971478,0.07729819249071647
11595.82044976531,0.07509358076646214
11713.8436257978,0.07245760124926405
11833.06805103391,0.06355303420219298
11953.50595188291,0.07313408135624627
12075.16967919537,0.07504297652518793
12198.07170952981,0.0680541337300406
12322.22464643217,0.07470301813619884
12447.64122172823,0.0692035776321631
12574.33429682936,0.05414390137126739
12702.31686405133,0.06178439194766432
12831.60204794676,0.06725478708117535
12962.20310665101,0.06882868442173004
13094.13343324174,0.07494132346820438
13227.40655711247,0.07408750033499716
13362.03614535994,0.05728957093507776
13498.03600418563,0.05898901650341155
13635.42008031171,0.07051457237167673
13774.20246241111,0.05155811647947529
13914.39738255247,0.07504652211753796
14056.01921765946,0.05619641136792494
14199.08249098527,0.07583080029753009
14343.6018736019,0.05425962715876746
14489.59218590466,0.06862182201582276
14637.06839913204,0.04392363241207383
14786.04563690096,0.07288181014297154
14936.53917675769,0.05896076961950006
15088.56445174462,0.06636242682391934
15242.13705198281,0.05795974695973704
15397.27272627086,0.06122438765024666
15553.98738369984,0.03799694181800911
15712.2970952848,0.0570582038946171
15872.21809561291,0.05675962437879784
16033.76678450817,0.04635947098364027
16196.95972871335,0.05653715952106415
16361.81366358881,0.0492361929308462
16528.3454948287,0.05047466388736739
16696.57230019472,0.03419455900995265
16866.51133126732,0.04479422395595305
17038.18001521494,0.05330524370583328
17211.5959565811,0.05719371031304558
17386.77693908972,0.04809009561668363
17563.74092746892,0.04691080752133741
17742.50606929325,0.05093551169847976
17923.09069684463,0.04585692075899924
18105.51332899249,0.04556811492335459
18289.79267309264,0.02771461686429706
18475.94762690603,0.03878601842911702
18663.99728053628,0.03822722832694044
18853.96091838784,0.05496039063737453
19045.85802114311,0.04758811730918293
19239.70826776061,0.05647098709338313
19435.53153749272,0.03392852753942729
19633.3479119245,0.04552106022177581
19833.17767703292,0.03119563092415685
20035.04132526729,0.04366983425837714
20238.95955765054,0.03285403476853476
20444.95328590249,0.04285650178789711
20653.04363458381,0.04152419695461831
20863.25194326289,0.04367497477074998
21075.59976870369,0.0416406993061156
21290.1088870768,0.02623144167328214
21506.80129619227,0.0354515039122059
21725.6992177557,0.04425486091329436
21946.82509964686,0.03553391518236428
22170.20161822192,0.02827312572963354
22395.85168063865,0.03597888949927217
22623.79842720589,0.03554834428869544
22854.0652337561,0.0399227444594625
23086.67571404312,0.05101005069735978
23321.65372216314,0.03269450865938438
23559.02335500144,0.01846061319415097
23798.80895470317,0.02605741741927193
24041.03511116987,0.04372647217282356
24285.72666458091,0.03591706967062722
24532.90870794112,0.03950835996345624
24782.6065896537,0.02908344191617775
25034.84591612017,0.02574745542613181
25289.65255436574,0.03495622015152724
25547.05263469254,0.03421713599026089
25807.07255335869,0.04366764287287304
26069.73897528574,0.03333264251441581
26335.07883679275,0.02992594115151297
26603.1193483589,0.0210082314002231
26873.88799741365,0.02063184904444823
27147.41255115583,0.01865278208410411
27423.72105940079,0.02430294737701119
27702.84185745743,0.01794985545394816
27984.80356903329,0.04841039693818525
28269.63510917066,0.02189480510993165
28557.36568721106,0.01668014076627961
28848.02480979122,-0.00189505396910013
29141.64228386863,0.000233329409035532
29438.24821977846,0.02604711453432448
29737.8730343211,0.007039968371388499
30040.54745388172,0.01103080403391452
30346.30251758081,0.01984061058201615
30655.1695804578,0.008584437812997616
30967.18031668584,0.01956463271852126
31282.36672282069,0.01623923538216278
31600.76112108121,0.01346690063249771
31922.39616266462,0.02597597178528841
32247.30483109445,-0.001123167282986272
32575.52044560324,0.01757244062054426
32907.07666454928,0.009296047106705511
33242.00748886826,0.04581307040315646
33580.34726556006,0.0109072852427616
33922.13069121111,0.02024740174141011
34267.39281555235,0.03642531444377725
34616.16904505376,0.009654036781576321
34968.49514655505,0.01251331537982173
35324.40725093368,0.01235575547194307
35683.94185681012,0.02643184420522996
36047.13583429054,0.01666804343464979
36414.0264287481,0.01929990924583357
36784.65126464223,0.01455893584867347
37159.04834937702,0.03129265746793887
37537.25607719908,0.0126090668466479
37919.31323313453,0.01872234686019498
38305.2589969667,0.02339365317673651
38695.13294725373,0.02094920676523054
39088.97506538746,0.03701215382986446
39486.82573969358,0.02958535813966384
39888.72576957322,0.005587311650480774
40294.71636968719,0.01767141554788109
40704.83917418225,0.01795694623896771
41119.13624096078,0.03219182707782657
41537.65005599394,0.03741869407803382
41960.42353767831,0.004240241861422464
42387.50004123745,0.03536108169336501
42818.92336316767,0.02463523708984054
43254.73774572951,0.03204285740866716
43694.98788148482,0.02161832783911383
44139.71891787974,0.02896891143618085
44588.97646187482,0.02292517618859518
45042.80658462177,0.01248827738303822
45501.25582618805,0.01526675840375934
45964.37120032979,0.02334964472279361
46432.20019931265,0.0196286849738421
46904.79079878251,0.02236851919054058
47382.19146268498,0.02899971562032474
47864.45114823558,0.01477221998464957
48351.61931094037,0.01823015404166028
48843.74590966725,0.02657602864789732
49340.88141176961,0.01973517584199761
49843.07679826141,0.01981705718706499
50350.38356904542,0.02434496241611834
50862.85374819459,0.04451641968420149
51380.53988928683,0.03956342160837589
51903.49508079468,0.05451466430106792
52431.77295152923,0.04069856557865918
52965.42767613981,0.01105184737397329
53504.5139806698,0.009111980650782973
54049.08714816832,0.04642845386675699
54599.20302435997,0.02262876067159715
55154.91802337137,0.03348728135836995
55716.28913351658,0.04161767544897674
56283.37392314138,0.03945675119620039
56856.23054652651,0.03750725718518689
57434.91774985177,0.03261188646651317
58019.49487722007,0.0433220926279216
58610.02187674327,0.03957177248454996
59206.55930669002,0.03543877522975516
59809.16834169559,0.02949478638091051
60417.91077903573,0.03682599743816835
61032.84904496358,0.04884199478694729
61654.04620111162,0.04015075907593355
62281.5659509587,0.03229042369821376
62915.47264636272,0.04112453766899438
63555.8312941597,0.04059810400083969
64202.70756283066,0.04462581011822025
64856.16778923511,0.04078681686554814
65516.27898541505,0.04473745095666463
66183.10884546557,0.03641019898752219
66856.72575247836,0.04332512171350972
67537.19878555294,0.03075872057786425
68224.59772688184,0.04643013852638077
68918.99306890593,0.0461925259517664
69620.45602154401,0.04987504314085189
70329.05851949476,0.06140345745259354
71044.87322961427,0.04616135927522581
71767.97355836701,0.0429992678738549
72498.43365935508,0.05207604144650973
73236.32844092092,0.05483381934477636
73981.73357383083,0.05040751459197981
74734.72549903342,0.04357398712409096
75495.3814354998,0.04639602534674875
76263.77938814156,0.07420004274711736
77039.99815581072,0.06112830015062173
77824.11733937993,0.05269682887264483
78616.2173499062,0.06849137432533468
79416.37941687596,0.0384142951438986
80224.68559653674,0.07616967587188656
81041.21878030995,0.07457780758738651
81866.06270329349,0.06378347731068303
82699.30195284673,0.04376517879954748
83541.0219772666,0.04961695693616251
84391.30909454908,0.06538538303683347
85250.25050124186,0.05696936496436782
86117.93428138563,0.06119401352124748
86994.4494155479,0.07243905009137735
87879.88578994662,0.07043713519795948
88774.3342056698,0.07282902279150737
89677.88638798503,0.05856180899027992
90590.63499574793,0.0630655221739464
91512.67363090234,0.05719733023250886
92444.09684808076,0.07076077516514125
93385.00016429978,0.06688045349933425
94335.48006875608,0.08587766441786349
95295.63403272063,0.07046210088322519
96265.56051953514,0.06790846126089606
97245.35899470824,0.08722423520772066
98235.12993611746,0.1042431272666116
99234.97484431083,0.07952219332062957
100244.9962529183,0.08257127953113727
101265.297739164,0.07169929152542523
102295.98393449,0.09878277838978446
103337.160535285,0.09655821968496828
104388.9343137243,0.08441151419154823
105451.4131287184,0.09795489961569469
106524.7059369749,0.06508288789078019
107608.9228041705,0.08332785957761871
108704.17491624,0.07753518982430473
109810.5745907764,0.08847867162184544
110928.2352885514,0.09478596240070163
112057.2716251478,0.1002163859379329
113197.7993827161,0.08900663567911762
114349.9355218459,0.09964536035953951
115513.7981935615,0.09299402421856379
116689.5067514373,0.115940645897078
117877.1817638378,0.09436165448085757
119076.9450262819,0.08808794203608071
120288.919573933,0.09621222520280748
121513.2296942159,0.1040644319879465
122750.0009395629,0.1047839330838579
123999.3601402887,0.09738296255036165
125261.4354175968,0.0916267282492397
126536.3561967187,0.1008414531531052
127824.253220186,0.1107924919357173
129125.2585612383,0.1115392770864939
130439.5056373667,0.1190240201680875
131767.1292239961,0.1043787903707921
133108.2654683068,0.1205678855033321
134463.0519031953,0.1193368264622858
135831.6274613791,0.1237199676739378
137214.1324896437,0.08888822370472739
138610.7087632352,0.120829124327453
140021.4995003997,0.1124585426553739
141446.6493770694,0.1220301801310611
142886.3045417002,0.1040890098342912
144340.6126302579,0.1210844783582005
145809.7227813591,0.1095683982986028
147293.7856515652,0.1211813826432997
148792.9534308314,0.1253986222620353
150307.3798581151,0.121297760951829
151837.2202371403,0.1186835128774353
153382.6314523245,0.1085766372754236
154943.7719848679,0.1053562374707978
156520.8019290041,0.1197223025086525
158113.883008419,0.1347065555739362
159723.1785928346,0.1255834708639263
161348.8537147627,0.1132168595518877
162991.0750864297,0.1262416633079279
164650.0111168715,0.1400930485866407
166325.8319292049,0.1148091621346494
168018.709378073,0.1196346570121971
169728.8170672688,0.1265043744205976
171456.3303675392,0.1319507918922735
173201.4264345674,0.1312310644690956
174964.2842271421,0.1298211321381534
176745.0845255079,0.1348488317133712
178544.0099499052,0.119702538036806
180361.2449792982,0.1120701359891089
182196.9759702915,0.1363438634949403
184051.3911762431,0.1235674728943808
185924.6807665677,0.1278807140122148
187817.0368462394,0.1433785114710601
189728.6534754926,0.1304527885994014
191659.7266897209,0.1370197006776468
193610.4545195829,0.1253890519096047
195581.037011308,0.1085587778935181
197571.676247212,0.1317340630637946
199582.5763664209,0.09897352860475142
201613.9435858044,0.09322118049830003
203665.9862211242,0.1234401460988646
205738.9147083959,0.1166725294440125
207832.9416254695,0.1171283319103148
209948.2817138294,0.1234529567309609
212085.1519006155,0.1107384200345376
214243.7713208697,0.1292322797431048
216424.3613400071,0.1240921177246117
218627.1455765175,0.1312433122781974
220852.3499248981,0.1263844949329273
223100.2025788171,0.1357277228257319
225370.9340545168,0.1062283672169224
227664.7772144513,0.1174746862594207
229981.9672911673,0.1290359806105219
232322.7419114274,0.1195758994045406
234687.3411205774,0.1391441755960678
237076.0074071644,0.120772195306859
239488.9857278025,0.1315855283243289
241926.5235322935,0.138983309244952
244388.8707890034,0.1149547652739829
246876.2800104952,0.1393167770595105
249389.0062794256,0.1033514972728118
251927.3072747017,0.137482116921195
254491.4432979077,0.1086073288648446
257081.6772999977,0.1150313463093032
259698.2749082607,0.1286283639373078
262341.5044535622,0.1110370086015814
265011.6369978598,0.1234478758416818
267708.9463620012,0.1157830754033367
270433.7091538048,0.1189818453630235
273186.2047964243,0.1244254674933107
275966.715557005,0.1142598682719143
278775.5265756294,0.1290417722768928
281612.9258945581,0.1341228217028239
284479.204487769,0.1259454653853091
287374.6562907951,0.1009461095124487
290299.5782308697,0.128038591740945
293254.2702573741,0.1250038415815515
296239.0353725983,0.1192364637122305
299254.1796628137,0.1217907498301971
302300.0123296618,0.1073693284283306
305376.8457218629,0.1200013198837893
308484.9953672471,0.1114363315036151
311624.7800051116,0.1056381880450262
314796.5216189078,0.1140513728172112
318000.5454692594,0.1214780271243822
321237.1801273187,0.1030773560246612
324506.7575084615,0.1083144718229114
327809.612906324,0.1146873869403246
331146.085027188,0.1242344650513608
334516.5160247138,0.1048267244789514
337921.2515350292,0.1259350717000741
341360.6407121739,0.113742086645339
344835.0362639048,0.1156446678847617
348344.7944878663,0.09625361287343082
351890.275308128,0.1300355771614879
355471.8423120955,0.1251426791292156
359089.8627877955,0.11297796684332
362744.7077615414,0.1094413764544584
366436.7520359818,0.1149988865505337
370166.3742285357,0.118148109268058
373933.9568102206,0.1074073122806966
377739.886144874,0.1371891097520573
381584.5525287752,0.1231822185323157
385468.35023067,0.1080745944982002
389391.6775322019,0.1156681952247652
393354.936768757,0.1215441806158722
397358.5343707228,0.1187109658854596
401402.880905167,0.09655851961826666
405488.3911179419,0.1118142906373784
409615.4839762148,0.08529304843230179
413784.5827114349,0.1007779032223624
417996.1148627342,0.1060543924501717
422250.5123207715,0.09801865043002839
426548.2113720234,0.106578552920959
430889.6527435239,0.09929884021852867
435275.2816480621,0.08491667581776247
439705.5478298378,0.09683001894897439
444180.9056105829,0.1147852180078826
448701.813936152,0.1039134985635383
453268.7364235861,0.1098592900945171
457882.1414086578,0.09768484105618423
462542.5019938977,0.1131726307059462
467250.2960971115,0.09764614487551512
472006.0065003904,0.09818409271230771
476810.120899619,0.1048310002502336
481663.1319544896,0.1012586843226056
486565.5373390239,0.1128894249994127
491517.8397926089,0.09543641449232107
496520.5471715531,0.09966380122018829
501574.1725011657,0.1213969905528303
506679.2340283689,0.07475984863666552
511836.2552748427,0.09382074019245083
517045.765090712,0.0784135365445276
522308.2977087803,0.1021153501112641
527624.3927993143,0.09432081176770982
532994.5955253877,0.1000118309058207
538419.4565987866,0.08565980566715577
543899.5323364857,0.09698853712285102
549435.3847176976,0.08702153589522725
555027.5814415029,0.0835243844309764
560676.6959850694,0.08863010449930432
566383.3076624601,0.09261335656651332
572148.0016840427,0.08699670053917778
577971.3692165023,0.07836976617825413
583854.0074434642,0.09533497339504164
589796.5196267368,0.09460300574597064
595799.5151681744,0.08434301954784222
601863.6096721719,0.0874881727167246
607989.4250087939,0.0849613713063071
614177.5893775476,0.08401648997146176
620428.7373718044,0.0789964811064976
626743.5100438776,0.08756813809822377
633122.5549707609,0.07754890389945637
639566.5263205387,0.07392247243559857
646076.0849194683,0.07460408016598705
652651.8983197502,0.0784373189932811
659294.6408679832,0.07257462570548873
666004.9937743194,0.05995525867495876
672783.6451823219,0.08315714421208295
679631.2902395318,0.08037654418790552
686548.6311687584,0.07158030136094282
693536.3773400898,0.08951326874140812
700595.2453436381,0.06951378191263877
707725.9590630275,0.06638920970544848
714929.2497496255,0.06708786185798109
722205.8560975341,0.06467022913421297
729556.5243193429,0.09052495645227331
736982.0082226516,0.07164557418912063
744483.0692873735,0.09522518904176409
752060.4767438235,0.07249776080415299
759715.0076516048,0.07499166709485169
767447.4469792938,0.07426344994951505
775258.5876849393,0.04803384770587005
783149.23079738,0.05636156063228234
791120.1854983883,0.06729237863365588
799172.2692056535,0.04830806394355084
807306.3076566067,0.06232170065246075
815523.1349930991,0.05751223521810963
823823.5938469447,0.05246513816026663
832208.535426329,0.06716408423232542
840678.819603103,0.06541980202230172
849235.3150009605,0.0471480292836688
857878.8990845161,0.07316500586337818
866610.4582492892,0.0592405813873953
875430.887912601,0.0532443645241636
884341.0926054026,0.05122822194384512
893341.9860650318,0.05771610293477732
902434.4913289173,0.05702356517310533
911619.5408292363,0.05181508316368764
920898.0764885322,0.05169627830734569
930271.0498163127,0.0511434374224702
939739.4220066236,0.04974619985613975
949304.1640366194,0.06183707883143267
958966.256766137,0.04246840470595675
968726.6910382814,0.04349738497609856
978586.467781038,0.04732635851132347
988546.5981099159,0.06073941534895459
998608.1034316374,0.05246929342490474
1008772.015548884,0.04511080950915124
1019039.376766104,0.02155398769140612
1029411.239996406,0.05394134626960168
1039888.668869528,0.04650264960763321
1050472.737840918,0.05397143930935798
1061164.532301915,0.04441667795362262
1071965.148691059,0.03901166834643689
1082875.694606524,0.03778838778382926
1093897.288919708,0.02975674626921411
1105031.061889972,0.02298073579984319
1116278.155280544,0.02098959209481307
1127639.722475607,0.03313040257735018
1139116.928598581,0.03124615735733951
1150710.950631606,0.03891001164007082
1162422.977536235,0.0378210316855168
1174254.21037537,0.03492526076205768
1186205.862436421,0.02082192659322719
1198279.159355738,0.02315323416178852
1210475.33924429,0.02497498907379425
1222795.652814643,0.03563175071275017
1235241.363509208,0.02449959424000497
1247813.747629816,0.0280389790522154
1260514.094468599,0.03085855913854979
1273343.706440205,0.02060700551384594
1286303.89921536,0.01367687854235992
1299396.001855794,0.004207920034526105
1312621.356950529,-0.005482030759330911
1325981.320753565,0.01146534669754479
1339477.263322963,0.01858824271671718
1353110.568661343,-0.006485221720188375
1366882.634857812,0.005713445616374719
1380794.874231339,0.01690284607995873
1394848.713475586,0.005246090802988785
1409045.593805218,0.02258006932414236
1423386.971103694,0.01729996401105747
1437874.316072572,0.003095848974903827
1452509.114382325,0.01137783643987308
1467292.866824698,-0.003597716030559023
1482227.089466613,-0.007815400432909382
1497313.31380564,-0.01601796975793681
1512553.086927053,-0.005940929137794617
1527947.971662482,-0.007261198090511824
1543499.546750182,-0.02050116641559503
1559209.406996926,-0.01494617736672461
1575079.163441562,-0.01424919824007454
1591110.443520216,-0.01624897202308397
1607304.891233186,-0.01347238865282528
1623664.167313537,-0.01576461813434359
1640189.949397405,-0.02625398138785261
1656883.93219604,-0.01973470328987502
1673747.827669597,-0.02398133980355057
1690783.365202695,-0.03215406163965674
1707992.291781767,-0.0254869124450838
1725376.372174213,-0.03815984076778096
1742937.389109373,-0.03342578289898662
1760677.143461349,-0.03340942821473559
1778597.454433681,-0.03638036610329623
1796700.159745904,-0.03908101549062233
1814987.115822011,-0.0425885004317985
1833460.197980824,-0.03804735779893528
1852121.300628307,-0.04296840522109677
1870972.337451837,-0.05262332430932957
1890015.241616454,-0.05165541457141608
1909251.965963104,-0.0590619685610827
1928684.483208901,-0.05403330722871005
1948314.786149432,-0.06085215738871247
1968144.887863111,-0.06508521222066732
1988176.821917627,-0.07071346491187512
2008412.642578479,-0.08102116431967801
2028854.425019643,-0.06749815874676866
2049504.265536382,-0.06852036869596823
2070364.281760212,-0.08597567172322337
2091436.612876076,-0.08046971054533487
2112723.419841705,-0.08136017978729494
2134226.885609233,-0.09158941723284963
2155949.215349052,-0.09621457479658885
2177892.636675948,-0.1027131244587319
2200059.399877551,-0.09964016962954138
2222451.778145096,-0.1031995060178756
2245072.067806535,-0.1100996754226513
2267922.58856203,-0.1044355572993062
2291005.683721832,-0.1181361596785303
2314323.720446589,-0.1183205273682157
2337879.0899901,-0.1373528419569482
2361674.207944531,-0.1443395203761854
2385711.514488138,-0.1366801854061515
2409993.474635499,-0.14282867554467
2434522.578490311,-0.1507379916574325
2459301.34150074,-0.1675478956220122
2484332.304717382,-0.1577164245441924
2509618.035053849,-0.1617828478956283
2535161.12555,-0.1643739375831161
2560964.195637857,-0.1642067814831648
2587029.891410231,-0.1668879815757647
2613360.885892074,-0.1764831430989469
2639959.879314596,-0.1804693894654144
2666829.599392174,-0.2073294084521463
2693972.801602077,-0.1915303666834
2721392.269467039,-0.1990823461197767
2749090.814840709,-0.2208256490202083
2777071.278196003,-0.2247935860024423
2805336.528916398,-0.2080392185446034
2833889.465590177,-0.2158030022372436
2862733.016307688,-0.2397051037719469
2891870.138961612,-0.2349277031587728
2921303.821550295,-0.2383112252740864
2951037.082484168,-0.2447755191379498
2981072.970895278,-0.2472495649292945
3011414.566949983,-0.2578620759958792
3042064.982164813,-0.2620877869078993
3073027.359725562,-0.2719667561211851
