#Digilent WaveForms Network Analyzer - Bode
#Device Name: Discovery2
#Serial Number: SN:210321B286D4
#Date Time: 2025-06-01 12:01:24.607
#Start: 1000 Hz
#Stop: 2.5e+07 Hz
#Steps: 1001
#Wavegen: Wavegen C1
#Amplification: 0.1 X
#Settle: 10 ms
#MinPeriods: 16 
#Channel: Channel 1
#Range: 5.49424 V
#Offset: -3.83299e-05 V
#Relative: no

Frequency (Hz),Channel 1 Magnitude (dB)
6643.772942980501,-0.1916601847190634
6711.393788522748,-0.2053721239903405
6779.702884369624,-0.1917264153108069
6848.707235587054,-0.1902730706101637
6918.413918539111,-0.1994254407564976
6988.830081613603,-0.1928511938411888
7059.962945955275,-0.1922983443007099
7131.819806206162,-0.195981142350756
7204.408031253834,-0.2070718785544796
7277.735064986896,-0.1929349355225728
7351.8084270585,-0.1945140977888324
7426.635713657383,-0.2021301994654904
7502.224598286924,-0.2007899446627763
7578.582832551989,-0.1948882275017242
7655.718246953934,-0.1965906703796746
7733.638751693509,-0.2086358250600989
7812.352337482205,-0.1990402659792492
7891.867076361503,-0.1976688244674176
7972.191122530851,-0.199854330430169
8053.33271318373,-0.2140618319758836
8135.300169352425,-0.2011180538275275
8218.101896761378,-0.1996151738344676
8301.746386689121,-0.2022337691453692
8386.242216839124,-0.2152091007199587
8471.598052219375,-0.2032455358759955
8557.822646030994,-0.2015444024649806
8644.924840565905,-0.2025435292856925
8732.913568113538,-0.2125654062438117
8821.797851876903,-0.2073416678729992
8911.586806897863,-0.2056646297133924
9002.289640991896,-0.2043771173341754
9093.915655692368,-0.2102453147933627
9186.474247204365,-0.2146785187344391
9279.97490736832,-0.206736798617585
9374.427224633338,-0.208441684537531
9469.840885040521,-0.20872577467098
9566.225673216286,-0.2188844824518142
9663.591473375709,-0.2123677913816255
9761.948270336236,-0.2094197074115504
9861.306150541539,-0.2103461222516265
9961.675303095904,-0.2134064281052983
10063.06602080916,-0.2267474817573673
10165.48870125214,-0.2150994245680575
10268.95384782298,-0.2134362083294146
10373.47207082424,-0.2150343471789081
10479.05408855095,-0.215846948924531
10585.71072838984,-0.2298286510951919
10693.45292792959,-0.2185513936227755
10802.29173608255,-0.2180219676551647
10912.23831421776,-0.2188606853499969
11023.30393730555,-0.2193574184465228
11135.49999507381,-0.2273228730860533
11248.83799317595,-0.2271543830228002
11363.32955437086,-0.2213349872793336
11478.98641971478,-0.2230047461418061
11595.82044976531,-0.2234995297886289
11713.8436257978,-0.2251201277121951
11833.06805103391,-0.236403005357855
11953.50595188291,-0.2277026333552969
12075.16967919537,-0.2251061405607964
12198.07170952981,-0.2281235296122602
12322.22464643217,-0.2286139877697471
12447.64122172823,-0.2293724563316909
12574.33429682936,-0.2430566509564269
12702.31686405133,-0.2325606843286983
12831.60204794676,-0.2308090028194523
12962.20310665101,-0.2316594388988097
13094.13343324174,-0.2340293077813439
13227.40655711247,-0.2359015141780291
13362.03614535994,-0.2408899078676249
13498.03600418563,-0.2423444322782567
13635.42008031171,-0.2364636950411586
13774.20246241111,-0.2382894927488216
13914.39738255247,-0.2395248502733132
14056.01921765946,-0.2385973549789836
14199.08249098527,-0.2404018366157605
14343.6018736019,-0.2502342830392142
14489.59218590466,-0.2461535543599838
14637.06839913204,-0.243177870171902
14786.04563690096,-0.2466962442005732
14936.53917675769,-0.2452914721772879
15088.56445174462,-0.245449358383233
15242.13705198281,-0.2471932680979531
15397.27272627086,-0.25230642653338
15553.98738369984,-0.2580091639244003
15712.2970952848,-0.2508168959915391
15872.21809561291,-0.2493260616381415
16033.76678450817,-0.2519017846744873
16196.95972871335,-0.2487269171936339
16361.81366358881,-0.2546065636598257
16528.3454948287,-0.2548893889513459
16696.57230019472,-0.2598221368700012
16866.51133126732,-0.2625297843618659
17038.18001521494,-0.2575687958769088
17211.5959565811,-0.2564762000304901
17386.77693908972,-0.2595268717687436
17563.74092746892,-0.2590450378139605
17742.50606929325,-0.2708557554129865
17923.09069684463,-0.2605176908083345
18105.51332899249,-0.2630194247231277
18289.79267309264,-0.2748677567718502
18475.94762690603,-0.2664064916845045
18663.99728053628,-0.2647456977875195
18853.96091838784,-0.2671740184830539
19045.85802114311,-0.2657005075707995
19239.70826776061,-0.2681889701997094
19435.53153749272,-0.2827154843738047
19633.3479119245,-0.2713367024431955
19833.17767703292,-0.2702917246913734
20035.04132526729,-0.276831954433887
20238.95955765054,-0.2785705769933186
20444.95328590249,-0.2716232721482008
20653.04363458381,-0.2720232057735311
20863.25194326289,-0.273735302604478
21075.59976870369,-0.2755211579462682
21290.1088870768,-0.2835327658482249
21506.80129619227,-0.2800961871766461
21725.6992177557,-0.2764324260738181
21946.82509964686,-0.2758159515044847
22170.20161822192,-0.2806875651997192
22395.85168063865,-0.2933432047704183
22623.79842720589,-0.2807933523004407
22854.0652337561,-0.2798013332607048
23086.67571404312,-0.2812618182971575
23321.65372216314,-0.28113887786799
23559.02335500144,-0.2856526458711678
23798.80895470317,-0.2925657783319403
24041.03511116987,-0.2844857901830982
24285.72666458091,-0.2847666650992571
24532.90870794112,-0.2860651029976833
24782.6065896537,-0.2861701252450464
25034.84591612017,-0.2923561209567115
25289.65255436574,-0.2941518211092005
25547.05263469254,-0.2894522817075934
25807.07255335869,-0.2877191437347097
26069.73897528574,-0.2886667063099346
26335.07883679275,-0.2890745622284512
26603.1193483589,-0.2989566568026553
26873.88799741365,-0.2958656145788168
27147.41255115583,-0.2888157311857203
27423.72105940079,-0.2909485614456651
27702.84185745743,-0.2905261267126751
27984.80356903329,-0.2924051391096324
28269.63510917066,-0.2914708222384002
28557.36568721106,-0.2964046865866228
28848.02480979122,-0.3046540099600498
29141.64228386863,-0.294089474993254
29438.24821977846,-0.2937450946495631
29737.8730343211,-0.2953640486008031
30040.54745388172,-0.2953632445801216
30346.30251758081,-0.3004875716820985
30655.1695804578,-0.3007627262906249
30967.18031668584,-0.2939677973870198
31282.36672282069,-0.298075259411502
31600.76112108121,-0.2968692789636024
31922.39616266462,-0.2995984609201776
32247.30483109445,-0.3119266761387465
32575.52044560324,-0.2982178658010152
32907.07666454928,-0.2971614388356819
33242.00748886826,-0.3040799032167109
33580.34726556006,-0.3139142145029367
33922.13069121111,-0.2989744044366136
34267.39281555235,-0.2980834243672219
34616.16904505376,-0.2969976772454344
34968.49514655505,-0.2973151038546342
35324.40725093368,-0.30057076577012
35683.94185681012,-0.3097644737312388
36047.13583429054,-0.2993669728068771
36414.0264287481,-0.2996926006810827
36784.65126464223,-0.3014429360868915
37159.04834937702,-0.3007607625143259
37537.25607719908,-0.3076018146132696
37919.31323313453,-0.3025877131474042
38305.2589969667,-0.2996306170556832
38695.13294725373,-0.3001919345740361
39088.97506538746,-0.2993391027949261
39486.82573969358,-0.2996072440699221
39888.72576957322,-0.3016237442865469
40294.71636968719,-0.3143399581152809
40704.83917418225,-0.3021808549170859
41119.13624096078,-0.2997429807610156
41537.65005599394,-0.299567011393216
41960.42353767831,-0.2986406138187481
42387.50004123745,-0.3016358014025713
42818.92336316767,-0.3092239991409192
43254.73774572951,-0.2982638304572893
43694.98788148482,-0.2995616368940308
44139.71891787974,-0.299853013531126
44588.97646187482,-0.2975909120690224
45042.80658462177,-0.3089976139512487
45501.25582618805,-0.2987755664513311
45964.37120032979,-0.2968565401257108
46432.20019931265,-0.2983058266899548
46904.79079878251,-0.2971625223307575
47382.19146268498,-0.3023961805936247
47864.45114823558,-0.3011033869223466
48351.61931094037,-0.2954522580202257
48843.74590966725,-0.2979005776479061
49340.88141176961,-0.2936815038794195
49843.07679826141,-0.2951470369037052
50350.38356904542,-0.3101515489391369
50862.85374819459,-0.2988943220103834
51380.53988928683,-0.2905129511623392
51903.49508079468,-0.2922760512257246
52431.77295152923,-0.2943200310707331
52965.42767613981,-0.2949803385789191
53504.5139806698,-0.3020337048879674
54049.08714816832,-0.2962428780897489
54599.20302435997,-0.2866257719080327
55154.91802337137,-0.2905758888055134
55716.28913351658,-0.2922047238914593
56283.37392314138,-0.2977648947562781
56856.23054652651,-0.290700779143406
57434.91774985177,-0.2896813780462782
58019.49487722007,-0.2866718764731826
58610.02187674327,-0.2880826085713428
59206.55930669002,-0.2929946813696309
59809.16834169559,-0.2896963509077114
60417.91077903573,-0.2822082857848259
61032.84904496358,-0.2802395552807858
61654.04620111162,-0.2841864145602156
62281.5659509587,-0.290883228883431
62915.47264636272,-0.2857171641231457
63555.8312941597,-0.2790652119971114
64202.70756283066,-0.2814322158855539
64856.16778923511,-0.2784559967430577
65516.27898541505,-0.2782935585110852
66183.10884546557,-0.2794958983843719
66856.72575247836,-0.2860040730872929
67537.19878555294,-0.2811345085981223
68224.59772688184,-0.2765954807781169
68918.99306890593,-0.2728707759073677
69620.45602154401,-0.2732302832246464
70329.05851949476,-0.2718559454520559
71044.87322961427,-0.2839335844607162
71767.97355836701,-0.2726181673640934
72498.43365935508,-0.2697738177641718
73236.32844092092,-0.2676305010432629
73981.73357383083,-0.267500168491157
74734.72549903342,-0.2693098201880536
75495.3814354998,-0.2756587428890514
76263.77938814156,-0.2662675591871542
77039.99815581072,-0.2649225095124054
77824.11733937993,-0.2629942798422829
78616.2173499062,-0.2653058054493216
79416.37941687596,-0.2752445273624837
80224.68559653674,-0.2580769785221711
81041.21878030995,-0.2598600106979284
81866.06270329349,-0.2591934714379517
82699.30195284673,-0.2606692934338266
83541.0219772666,-0.2693538030510583
84391.30909454908,-0.2547570451758766
85250.25050124186,-0.2538467660544579
86117.93428138563,-0.2519260070648834
86994.4494155479,-0.2556458848254879
87879.88578994662,-0.2558959600399717
88774.3342056698,-0.2498350816605613
89677.88638798503,-0.2480798705933904
90590.63499574793,-0.247929030767008
91512.67363090234,-0.2629038313226452
92444.09684808076,-0.2452283811846261
93385.00016429978,-0.2458345018103731
94335.48006875608,-0.2415542017304989
95295.63403272063,-0.2484694776527795
96265.56051953514,-0.2426166080646155
97245.35899470824,-0.2415802686709161
98235.12993611746,-0.2388852258891814
99234.97484431083,-0.2375643472078869
100244.9962529183,-0.2427416044813887
101265.297739164,-0.2408784114326054
102295.98393449,-0.233698731178692
103337.160535285,-0.233015397570674
104388.9343137243,-0.2304438781333328
105451.4131287184,-0.2319115353196534
106524.7059369749,-0.2392013505734258
107608.9228041705,-0.2299639507910892
108704.17491624,-0.2270399282272469
109810.5745907764,-0.2262162563559466
110928.2352885514,-0.2250474169880268
112057.2716251478,-0.2274990686031154
113197.7993827161,-0.2334560950081806
114349.9355218459,-0.221061337916289
115513.7981935615,-0.2207662658110917
116689.5067514373,-0.2195757050700213
117877.1817638378,-0.2183536644314035
119076.9450262819,-0.2307929598709141
120288.919573933,-0.2166546726615729
121513.2296942159,-0.2154111684336882
122750.0009395629,-0.2137182032318721
123999.3601402887,-0.2123790811801715
125261.4354175968,-0.2227132918242239
126536.3561967187,-0.2119962531986104
127824.253220186,-0.209533974805941
129125.2585612383,-0.207965500262319
130439.5056373667,-0.2096569923365716
131767.1292239961,-0.2120358464161261
133108.2654683068,-0.2024944438351516
134463.0519031953,-0.2014074235812466
135831.6274613791,-0.2019487503248651
137214.1324896437,-0.213858409642067
138610.7087632352,-0.1989277286565738
140021.4995003997,-0.1973336266007845
141446.6493770694,-0.197531334041275
142886.3045417002,-0.2019917472666011
144340.6126302579,-0.1965902307875537
145809.7227813591,-0.194857592636502
147293.7856515652,-0.1903477568277747
148792.9534308314,-0.1913241654177348
150307.3798581151,-0.1941088808817196
151837.2202371403,-0.1875592732864336
153382.6314523245,-0.1881544195039836
154943.7719848679,-0.1912214617780824
156520.8019290041,-0.189179720078402
158113.883008419,-0.186197173777981
159723.1785928346,-0.1840059481901199
161348.8537147627,-0.1925527182928487
162991.0750864297,-0.1823545548378368
164650.0111168715,-0.1792241917581365
166325.8319292049,-0.17916741441215
168018.709378073,-0.1890857594793728
169728.8170672688,-0.1776576900207998
171456.3303675392,-0.1783839595229589
173201.4264345674,-0.1789058791906002
174964.2842271421,-0.1758248906075411
176745.0845255079,-0.1744003961399216
178544.0099499052,-0.174173366229953
180361.2449792982,-0.1815202829010377
182196.9759702915,-0.1715275884540377
184051.3911762431,-0.170592287435251
185924.6807665677,-0.1816174715819311
187817.0368462394,-0.1679000961206841
189728.6534754926,-0.1696493719604851
191659.7266897209,-0.1719512418000708
193610.4545195829,-0.1664131731544906
195581.037011308,-0.1697463252794565
197571.676247212,-0.1683469232373338
199582.5763664209,-0.1704303771102298
201613.9435858044,-0.1791147461431406
203665.9862211242,-0.1629359532623241
205738.9147083959,-0.164435966656617
207832.9416254695,-0.1640946133843994
209948.2817138294,-0.1620422757796599
212085.1519006155,-0.1664137950666555
214243.7713208697,-0.1735043946262759
216424.3613400071,-0.1577903442817474
218627.1455765175,-0.159125965936303
220852.3499248981,-0.1584385250199038
223100.2025788171,-0.1584969955599213
225370.9340545168,-0.169661615095561
227664.7772144513,-0.1595982404039736
229981.9672911673,-0.1591255687883783
232322.7419114274,-0.1592794221532748
234687.3411205774,-0.1559279205664673
237076.0074071644,-0.1649469519662981
239488.9857278025,-0.1613746638704169
241926.5235322935,-0.1552643556185241
244388.8707890034,-0.1569040699476272
246876.2800104952,-0.1541586448290342
249389.0062794256,-0.1634996752365226
251927.3072747017,-0.1531864182221304
254491.4432979077,-0.1521889849001884
257081.6772999977,-0.1560172079439514
259698.2749082607,-0.151798361917347
262341.5044535622,-0.1670788786382295
265011.6369978598,-0.1540418010911836
267708.9463620012,-0.1501453258513602
270433.7091538048,-0.1526841730422789
273186.2047964243,-0.1552105410214121
275966.715557005,-0.1560282936611705
278775.5265756294,-0.1515633495056682
281612.9258945581,-0.1535285904545504
284479.204487769,-0.151814085675363
287374.6562907951,-0.1630376330009748
290299.5782308697,-0.1528910182433951
293254.2702573741,-0.153137294745258
296239.0353725983,-0.1503617855241363
299254.1796628137,-0.1644390784694512
302300.0123296618,-0.1510631576496398
305376.8457218629,-0.1521785677013343
308484.9953672471,-0.1511483610497454
311624.7800051116,-0.1623804133462965
314796.5216189078,-0.1514325859366953
318000.5454692594,-0.1503862207896522
321237.1801273187,-0.1530189712958696
324506.7575084615,-0.1580742373496131
327809.612906324,-0.1516674432462251
331146.085027188,-0.1530017365045269
334516.5160247138,-0.1551824541309869
337921.2515350292,-0.1515513149408549
341360.6407121739,-0.1529196345880837
344835.0362639048,-0.1509140799767439
348344.7944878663,-0.16310299135366
351890.275308128,-0.1522206330685267
355471.8423120955,-0.1534657181093918
359089.8627877955,-0.1586108412848824
362744.7077615414,-0.1514395644373838
366436.7520359818,-0.1539283634112692
370166.3742285357,-0.1554971116048363
373933.9568102206,-0.1567692802317136
377739.886144874,-0.1532788653333135
381584.5525287752,-0.1547289454191967
385468.35023067,-0.1620138035259264
389391.6775322019,-0.1534736204282734
393354.936768757,-0.1542265711675262
397358.5343707228,-0.1662099736893858
401402.880905167,-0.1553084744051754
405488.3911179419,-0.1548080259532432
409615.4839762148,-0.1652274586119486
413784.5827114349,-0.1549854266809871
417996.1148627342,-0.1571285480943892
422250.5123207715,-0.1630483431791988
426548.2113720234,-0.1582309386950432
430889.6527435239,-0.1577896457824642
435275.2816480621,-0.1606030524613973
439705.5478298378,-0.158531016035334
444180.9056105829,-0.1623717013118947
448701.813936152,-0.159228896009818
453268.7364235861,-0.159127527436993
457882.1414086578,-0.173842467278694
462542.5019938977,-0.1583308969172892
467250.2960971115,-0.1593488973773209
472006.0065003904,-0.1593836249395031
476810.120899619,-0.1607115557463847
481663.1319544896,-0.1706550852237068
486565.5373390239,-0.1592315728825009
491517.8397926089,-0.1611518248012497
496520.5471715531,-0.1623637891932576
501574.1725011657,-0.1629112722903089
506679.2340283689,-0.1769961494337603
511836.2552748427,-0.1642362607867583
517045.765090712,-0.165025697644056
522308.2977087803,-0.1654005978679102
527624.3927993143,-0.1633311290432951
532994.5955253877,-0.1657424516904768
538419.4565987866,-0.1646528615288113
543899.5323364857,-0.1746776225651226
549435.3847176976,-0.1668885324652874
555027.5814415029,-0.1756900377195446
560676.6959850694,-0.1673530946938992
566383.3076624601,-0.1715208696812055
572148.0016840427,-0.1667795935349993
577971.3692165023,-0.1701099861569533
583854.0074434642,-0.1674931801581755
589796.5196267368,-0.1692791976253567
595799.5151681744,-0.1664496267088086
601863.6096721719,-0.168668114498318
607989.4250087939,-0.1688799546285189
614177.5893775476,-0.1705215694357976
620428.7373718044,-0.1694494822112136
626743.5100438776,-0.1724985467109143
633122.5549707609,-0.1704074456898552
639566.5263205387,-0.1752792650672891
646076.0849194683,-0.1706566032733993
652651.8983197502,-0.1832496915757111
659294.6408679832,-0.1723452858471681
666004.9937743194,-0.1805046435268209
672783.6451823219,-0.1729912083377122
679631.2902395318,-0.1751663276826305
686548.6311687584,-0.1735626521843233
693536.3773400898,-0.1737927573267986
700595.2453436381,-0.1781989763747792
707725.9590630275,-0.1755658887005657
714929.2497496255,-0.1836610117877412
722205.8560975341,-0.1737196522586169
729556.5243193429,-0.175313326845553
736982.0082226516,-0.1797863645700769
744483.0692873735,-0.1758969392894468
752060.4767438235,-0.1813070415878083
759715.0076516048,-0.1780596525106559
767447.4469792938,-0.17722252344712
775258.5876849393,-0.1929061963107745
783149.23079738,-0.1789542363605947
791120.1854983883,-0.1778445084011364
799172.2692056535,-0.1911459338499306
807306.3076566067,-0.1796803768876807
815523.1349930991,-0.1805817529263989
823823.5938469447,-0.1982019893374518
832208.535426329,-0.1813394009799269
840678.819603103,-0.1819507548182542
849235.3150009605,-0.1888903636027277
857878.8990845161,-0.1812115029085818
866610.4582492892,-0.1824961757832583
875430.887912601,-0.1837148225390875
884341.0926054026,-0.1919460724967331
893341.9860650318,-0.184383481674063
902434.4913289173,-0.1856825958122351
911619.5408292363,-0.1853767659798589
920898.0764885322,-0.1952612401843629
930271.0498163127,-0.1856388724177269
939739.4220066236,-0.1874760323050649
949304.1640366194,-0.1855652186369883
958966.256766137,-0.1973570716627292
968726.6910382814,-0.1910440811160212
978586.467781038,-0.1885915854981212
988546.5981099159,-0.1889313566485393
998608.1034316374,-0.1876284188995563
1008772.015548884,-0.1924872121321809
1019039.376766104,-0.2101371689732818
1029411.239996406,-0.193225635647893
1039888.668869528,-0.192586384096829
1050472.737840918,-0.191852907591404
1061164.532301915,-0.193126070308205
1071965.148691059,-0.1928019629408467
1082875.694606524,-0.1954101379717095
1093897.288919708,-0.1994117569294222
1105031.061889972,-0.2082147767913454
1116278.155280544,-0.2046080675670548
1127639.722475607,-0.2016928680084208
1139116.928598581,-0.1969971556128955
1150710.950631606,-0.1972288857576332
1162422.977536235,-0.1972767561496967
1174254.21037537,-0.1988821285870426
1186205.862436421,-0.1990176872355549
1198279.159355738,-0.2003455620051967
1210475.33924429,-0.2016254837982662
1222795.652814643,-0.203638510403778
1235241.363509208,-0.2029137408040071
1247813.747629816,-0.2020198985946179
1260514.094468599,-0.2048251804577527
1273343.706440205,-0.2079771683219633
1286303.89921536,-0.2101856613182388
1299396.001855794,-0.2165311781561206
1312621.356950529,-0.2190945432528226
1325981.320753565,-0.2121548347129987
1339477.263322963,-0.2082354397951312
1353110.568661343,-0.2109274564536726
1366882.634857812,-0.2107941072597811
1380794.874231339,-0.2139480128291373
1394848.713475586,-0.2128713896290381
1409045.593805218,-0.2198183392323
1423386.971103694,-0.2206395038401918
1437874.316072572,-0.215565764283088
1452509.114382325,-0.2174044952346332
1467292.866824698,-0.2174324408315784
1482227.089466613,-0.2264943082476803
1497313.31380564,-0.2227926233322897
1512553.086927053,-0.2217795768496092
1527947.971662482,-0.222044768747169
1543499.546750182,-0.2332342463449364
1559209.406996926,-0.2244496832215929
1575079.163441562,-0.2264274056092064
1591110.443520216,-0.2291969369547063
1607304.891233186,-0.2302883614191388
1623664.167313537,-0.2303505731743147
1640189.949397405,-0.2352106234352533
1656883.93219604,-0.2333418447218034
1673747.827669597,-0.2338287836121588
1690783.365202695,-0.2495225088422558
1707992.291781767,-0.2368674537551164
1725376.372174213,-0.2401039676215992
1742937.389109373,-0.239667166829115
1760677.143461349,-0.2410628877790798
1778597.454433681,-0.2430797266474179
1796700.159745904,-0.2439182527499535
1814987.115822011,-0.2465844780212588
1833460.197980824,-0.2472218855256099
1852121.300628307,-0.2489479386859448
1870972.337451837,-0.2504353297361916
1890015.241616454,-0.2522260996528698
1909251.965963104,-0.2594704617319265
1928684.483208901,-0.2562087096408658
1948314.786149432,-0.2623755108980555
1968144.887863111,-0.259089555402136
1988176.821917627,-0.2610000126489631
2008412.642578479,-0.2753793729526092
2028854.425019643,-0.2648948396251322
2049504.265536382,-0.2682091971296112
2070364.281760212,-0.2734525955243127
2091436.612876076,-0.2735424411670383
2112723.419841705,-0.2737795492968119
2134226.885609233,-0.2763524569956626
